index,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
1806,flylouisville,CO-1193-EWR-MCO,2011-12-02T09:15:00,2011-12-02T09:14:00,12/02/2011 12:18 p.m.,12/02/2011 12:09 p.m.
1807,flylouisville,AA-3842-MSP-ORD,2011-12-02T06:00:00,2011-12-02T06:56:00,2011-11-30T07:30:00,2011-12-02T07:51:00
1808,flylouisville,AA-643-MIA-ORD,2023-11-30T07:10:00,7:10 a.m.,9:35 a.m.,9:31 a.m.
1809,flylouisville,AA-1007-MIA-PHX,2011-12-02T17:08:00,2011-12-02T17:08:00,2011-12-02T19:55:00,2011-12-02T19:55:00
1810,flylouisville,UA-2906-PHL-MCO,4:28 p.m.,4:28 p.m.,6:23 p.m.,2023-11-30T18:38:00
1811,flylouisville,UA-938-DEN-ORD,TBD,4:15 PM Dec 1,TBD,N/A
1812,flylouisville,AA-1221-MCO-ORD,2023-11-30T20:00:00,8:00 p.m.,11/30 9:45 p.m.,2011-11-30T21:53:00
1813,flylouisville,CO-16-LAX-EWR,TBD,10:20 AM,18:34,6:34 p.m.
1814,flylouisville,UA-2515-DFW-CLT,7:00 a.m.,7:07 a.m.,10:47 a.m.,10:47 a.m. Dec 1
1815,flylouisville,AA-400-DFW-JFK,TBD,11:01 a.m.,2023-11-30T15:04:00,2023-11-30T15:04:00
1816,flylouisville,UA-664-ORD-PHL,2011-12-02T13:33:00,12/02/2011 12:31 p.m.,12/02/2011 4:31 p.m.,12/02/2011 4:23 p.m.
1817,flylouisville,AA-3756-ORD-SLC,12:15 PM Dec 1,2011-12-02T12:41:00,2011-12-02T14:45:00,2011-12-02T14:50:00
1818,flylouisville,UA-37-EWR-MCO,TBD,2023-10-05T13:48:00,TBD,N/A
1819,flylouisville,AA-1522-SFO-ORD,TBD,N/A,2011-12-02T05:50:00,5:50 a.m. Fri 02-Dec-2011
1820,flylouisville,UA-233-LAX-JFK,4:25 p.m.,4:25 p.m.,2011-12-02T00:29:00,2011-12-02T00:29:00
1821,flylouisville,AA-3823-LAX-DEN,2011-11-30T21:00:00,11/30 9:00 p.m.,2011-12-02T00:15:00,2011-12-02T00:15:00
1822,flylouisville,AA-2312-DFW-DTW,8:25 PM Dec 1,8:25 PM,11:50 p.m.,11:50 p.m.
1823,flylouisville,AA-1165-JFK-MIA,7:00 a.m.,7:22 PM,10:34 a.m.,2011-12-02T10:04:00
1824,flylouisville,AA-431-MIA-SFO,2023-12-02T08:35:00,8:51 a.m.,2011-11-30T11:50:00,11:44 a.m.
1825,flylouisville,UA-3373-IAD-PHL,8:00 a.m.,8:26 a.m.,2011-12-02T09:13:00,2011-12-02T09:13:00
1826,flylouisville,AA-649-ORD-SNA,1:30 PM,1:30 PM,3:50 p.m.,3:50 p.m.
1827,flylouisville,CO-1250-MIA-IAH,2011-11-30T15:01:00,2011-11-30T15:01:00,11/30 5:59 p.m.,2011-12-02T16:59:00
1828,flylouisville,UA-6273-YYC-SFO,TBD,N/A,12/02/2011 8:45 a.m.,2011-12-02T08:45:00
1829,flylouisville,UA-828-SFO-ORD,11:08 PM Dec 1,11:08 PM,5:11 a.m.,5:11 a.m.
1830,flylouisville,CO-4888-IAH-DAL,5:30 PM,5:30 PM,12:00 PM,N/A
1831,flylouisville,UA-858-PVG-SFO,TBD,1:32 PM Dec 1,2023-12-01T08:02:00,08:02:00
1832,flylouisville,UA-2704-DTW-PHX,11:00 a.m.,11:15 AM,14:00,2:00 p.m.
1833,flylouisville,AA-3063-SLC-LAX,12/02/2011 8:00 p.m.,2011-12-02T20:39:00,12/02/2011 9:20 p.m.,2011-12-02T21:20:00
1834,flylouisville,UA-2708-EWR-CLT,TBD,2:52 p.m.,4:44 p.m.,4:44 p.m.
1835,flylouisville,UA-62-IAH-EWR,TBD,2:48 p.m.,7:10 p.m.,7:10 p.m.
1836,flylouisville,UA-1500-IAH-GUA,09:16:00,9:16 AM Dec 1,2023-12-01T11:45:00,11:45 AM
1837,flylouisville,AA-3804-PHL-ORD,2:35 PM Dec 1,2011-12-02T14:44:00,2011-12-02T16:05:00,3:43 p.m.
1838,flylouisville,AA-1917-JFK-MCO,Dec 02 14:55,Dec 01 3:27 p.m.,5:55 p.m.,Dec 01 5:43 p.m.
1839,flylouisville,AA-2268-PHX-ORD,7:15 a.m.,7:15 a.m.,2011-12-02T11:35:00,11:06 a.m.
1840,flylouisville,AA-4277-CVG-JFK,2011-11-30T12:10:00,12:10 p.m.,2011-12-02T14:15:00,2011-12-02T13:43:00
1841,flylouisville,AA-2957-DFW-CVG,11/30/2011 7:55 a.m.,8:04 a.m.,2011-12-02T11:05:00,11:01 a.m. Dec 1
1842,flylouisville,UA-37-EDI-EWR,TBD,2011-12-02T08:52:00,12/02/2011 12:09 p.m.,12:09 p.m.
1843,flylouisville,AA-789-ORD-DEN,2011-12-02T13:05:00,1:19 p.m.,2:35 p.m.,3:13 p.m.
1844,flylouisville,AA-415-BOS-ORD,8:00aDec 1,8:56 AM Dec 1,10:16 AM,10:16 AM Dec 1
1845,flylouisville,AA-85-JFK-SFO,3:00 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m. Dec 1
1846,flylouisville,AA-3979-CVG-ORD,7:30 PM,2011-12-02T08:04:00,8:00 a.m.,2011-12-02T08:06:00
1847,flylouisville,AA-1544-SAN-ORD,11:40 AM,11:40 AM Dec 1,2019-12-01T16:56:00,4:56 p.m.
1848,flylouisville,AA-3786-IAH-ORD,2011-12-02T16:00:00,2011-12-02T16:12:00,6:40 p.m.,6:15 p.m.
1849,flylouisville,AA-271-MIA-LAX,11:35 AM,11/30 11:52 AM,2:25 p.m. (Dec 1),2:27 p.m. Dec 1
1850,flylouisville,AA-2525-DFW-MIA,7:25 a.m.,7:39 p.m.,2023-12-02T11:10:00,11:06 a.m.
1851,flylouisville,CO-50-CLE-EWR,TBD,15:31,5:26 p.m.,5:26 p.m.
1852,flylouisville,UA-3099-PHX-PHL,11:55 a.m. UTC,11:43 PM,6:17 p.m.,5:38 p.m.
1853,flylouisville,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,10:40 a.m.,11:54 a.m.
1854,flylouisville,AA-404-MIA-MCO,6:45 a.m.,6:57 p.m.,7:45 a.m. Dec 1,2023-11-30T07:40:00
1855,flylouisville,CO-45-EWR-MIA,4:00 PM Dec 1,3:58 p.m.,7:05 PM,6:36 p.m. Dec 1
1856,flylouisville,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:40 a.m.
1857,flylouisville,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,10:45 a.m. Dec 1,11:12 a.m. (UTC-00:00)
1858,flylouisville,AA-222-LAX-BOS,07:10,7:31 a.m.,2023-12-02T15:30:00,Dec 02 3:30 p.m.
1859,quicktrip,AA-3859-IAH-ORD,7:10 a.m. (-06:00),2011-12-02T07:16:00,9:40 a.m. Dec 1,9:32 a.m. Dec 1
1860,quicktrip,CO-1586-IAH-MCO,19:00,7:14 p.m.,10:15 p.m.,2011-12-02T22:29:00
1861,quicktrip,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m. Dec 1,9:25 a.m.,6:54 a.m.
1862,quicktrip,UA-397-JFK-SFO,8:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.
1863,quicktrip,UA-3925-IAD-ORF,2011-12-02T08:41:00,8:42 a.m. Dec 1,9:54 a.m.,9:43 a.m.
1864,quicktrip,AA-1733-ORD-PHX,Dec 02 19:45,7:58 p.m.,10:30 p.m.,10:30 p.m.
1865,quicktrip,AA-4344-ORD-DTW,11:45 a.m.,2011-12-02T12:13:00,2:00 p.m.,2:10 p.m.
1866,quicktrip,AA-1640-MIA-MCO,2011-12-02T18:30:00,6:47 p.m.,2011-12-01T19:25:00,2011-12-02T19:25:00
1867,quicktrip,UA-2830-MCO-CLT,3:27 p.m. Dec 1,15:28,2023-11-30T17:05:00,2023-11-30T17:17:00
1868,quicktrip,CO-58-DEN-IAH,11:25 a.m.,Dec 02 11:32 p.m.,2011-12-02T14:50:00,Dec 01 3:31 p.m.
1869,quicktrip,AA-204-LAX-MCO,11:25 p.m.,11:29 p.m.,6:55 a.m.,6:35 a.m.
1870,quicktrip,UA-414-LAX-SFO,6:00 a.m.,5:56 a.m.,7:23 a.m.,7:17 a.m.
1871,quicktrip,CO-1614-LAX-IAH,12:30 a.m. Dec 1,12:41 a.m.,5:35 a.m.,5:26 a.m. (UTC)
1872,quicktrip,UA-2726-FLL-PHL,4:00 PM,15:58,6:46 p.m.,2011-12-02T18:28:00
1873,quicktrip,CO-52-IAH-LAX,7:35 AM Dec 1,2011-11-30T07:29:00,9:21 AM Dec 1,12/01/2011 9:14 a.m.
1874,quicktrip,CO-1090-BOS-IAH,9:45 AM,2023-11-30T10:19:00,1:16 p.m.,12/02 13:19
1875,quicktrip,AA-3468-CVG-MIA,2023-12-02T07:00:00,7:25 a.m.,2011-12-01T09:55:00,9:45 a.m.
1876,quicktrip,UA-3515-IAD-MSP,8:15 a.m.,11/30/2011 8:12 a.m.,10:06 a.m.,11/30/2011 9:56 a.m.
1877,quicktrip,AA-484-DFW-MIA,16:15,2011-12-02T16:29:00,2011-12-02T19:55:00,2011-12-02T19:55:00
1878,quicktrip,AA-616-DFW-DTW,09:05,2023-12-02T10:10:00,12:35 p.m.,1:27 p.m.
1879,quicktrip,CO-62-IAH-EWR,2:48 p.m.,2011-12-02T14:48:00,7:03 p.m.,7:10 p.m.
1880,quicktrip,CO-63-EWR-IAH,2011-12-02T17:22:00,2011-12-02T17:22:00,2011-12-02T20:22:00,8:03 p.m.
1881,quicktrip,AA-446-DFW-PHL,11:50 AM Dec 1,12:12 p.m.,3:50 PM,3:50 p.m.
1882,quicktrip,CO-1023-IAH-DEN,2011-12-02T11:40:00,11:56 a.m. Dec 1,2011-11-30T13:17:00,N/A
1883,quicktrip,AA-466-IAH-MIA,6:00 AM Dec 1,2011-12-02T06:08:00,2011-11-30T09:20:00,2011-12-01T09:05:00
1884,quicktrip,UA-3050-PHX-CLT,2011-12-02T11:05:00,2011-12-02T11:30:00,4:57 p.m.,2011-12-02T17:05:00
1885,quicktrip,CO-89-IAH-EWR,6:00 a.m.,Dec 02 6:02 PM,10:20 a.m.,2011-11-30T10:27:00
1886,quicktrip,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,2011-12-02T10:54:00,10:56 a.m.
1887,quicktrip,AA-2957-DFW-CVG,7:55 a.m.,2011-12-02T08:04:00,11:05 a.m.,2011-12-02T11:01:00
1888,quicktrip,AA-1664-MIA-ATL,2011-12-02T10:15:00,2011-12-02T10:18:00,Dec 02 12:10 PM,12:56 p.m.
1889,quicktrip,AA-3979-CVG-ORD,2011-12-02T07:30:00,8:04 a.m.,2011-12-02T08:00:00,8:06 a.m.
1890,quicktrip,AA-1279-DFW-PHX,14:00,2011-12-02T14:04:00,2:35 p.m.,3:20 p.m.
1891,quicktrip,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:40 a.m. Dec 1,7:40 a.m. Dec 1
1892,quicktrip,AA-3756-ORD-SLC,12:15 PM,2023-11-30T12:41:00,12:50 p.m.,2:50 p.m.
1893,quicktrip,UA-382-IAD-LAX,12/02/2011 12:00 p.m.,12/02/2011 12:35 p.m.,12/02/2011 3:21 p.m.,12/01/2011 3:21 p.m.
1894,quicktrip,UA-2945-PHL-CLT,12:00 PM,12:00 p.m.,2023-12-02T13:45:00,Dec 02 1:45 p.m.
1895,quicktrip,CO-47-IAH-LAX,7:10 p.m.,2011-12-02T20:25:00,8:56 a.m.,9:52 p.m.
1896,quicktrip,AA-271-MIA-LAX,11:35 a.m. UTC,2023-12-02T11:52:00,2:25 p.m. Dec 1,2:27 p.m.
1897,quicktrip,AA-2050-ORD-MIA,10:40 AM Dec 1,11:05 a.m.,14:45:00 Dec 1,14:46 Dec 1
1898,quicktrip,UA-248-PHX-ORD,2011-12-02T12:57:00,2011-11-30T13:32:00,2011-12-02T17:15:00,12/02/2011 5:34 p.m.
1899,quicktrip,AA-4330-CVG-ORD,2011-12-02T15:35:00,3:36 p.m.,4:00 p.m.,3:33 p.m.
1900,quicktrip,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,2011-12-02T10:36:00
1901,quicktrip,CO-1561-PHX-IAH,8:05 AM,2023-11-30T08:00:00,11:35 AM,11:32 AM
1902,quicktrip,AA-4307-ORD-DTW,6:45 PM Dec 1,2023-11-30T18:55:00,2023-12-02T21:10:00,2023-11-30T20:53:00
1903,quicktrip,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 PM Dec 1,3:16 p.m.
1904,quicktrip,CO-1694-LAX-IAH,19:15,7:15 p.m. (UTC),12:21 a.m.,12:21 a.m. (Actual)
1905,quicktrip,UA-843-LAX-ORD,2023-12-02T13:55:00,Dec 01 2:10 p.m.,Dec 02 19:53,Dec 02 7:53 p.m.
1906,quicktrip,CO-1193-EWR-MCO,09:15 AM,2023-12-02T09:14:00,12:00 p.m.,Not Yet Arrived
1907,quicktrip,AA-3842-MSP-ORD,2023-11-30T06:00:00,6:56 a.m.,7:30 a.m.,7:51 a.m.
1908,quicktrip,AA-643-MIA-ORD,7:10 a.m. (UTC),2023-11-30T07:30:00,9:35 a.m.,11/30 9:35 a.m.
1909,quicktrip,AA-1007-MIA-PHX,2011-12-02T16:55:00,2011-12-02T17:08:00,8:05 p.m.,8:05 p.m.
1910,quicktrip,AA-2525-DFW-MIA,7:25 AM,7:39 a.m.,2011-12-02T11:10:00,11:06 a.m. Dec 1
1911,quicktrip,UA-2906-PHL-MCO,15:50,4:28 p.m.,2023-11-30T18:23:00,6:38 p.m.
1912,quicktrip,UA-938-DEN-ORD,2011-12-02T16:16:00,2011-12-02T16:15:00,2011-12-02T19:35:00,7:36 p.m.
1913,quicktrip,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m. Dec 1,9:53 p.m. (0:00)
1914,quicktrip,CO-16-LAX-EWR,10:25 a.m.,2023-12-02T10:20:00,6:44 p.m.,6:34 p.m.
1915,quicktrip,UA-2515-DFW-CLT,2011-12-02T07:05:00,Dec 02 7:07 a.m.,2011-12-02T10:31:00,Dec 02 10:47 a.m.
1916,quicktrip,AA-400-DFW-JFK,10:40 a.m. Dec 1,11:01 a.m.,2:59 p.m. UTC,15:04
1917,quicktrip,UA-664-ORD-PHL,1:33 p.m.,2011-12-02T13:31:00,4:31 p.m.,2011-12-02T16:23:00
1918,quicktrip,UA-37-EWR-MCO,1:29 p.m.,1:48 p.m.,4:17 p.m.,4:17 p.m.
1919,quicktrip,AA-1522-SFO-ORD,12:10 a.m.,12:10 AM,2023-11-30T05:50:00,5:42 a.m.
1920,quicktrip,UA-233-LAX-JFK,2023-11-30T16:25:00,4:28 p.m.,12:29 a.m.,12:29 a.m. (Estimated runway)
1921,quicktrip,AA-3823-LAX-DEN,9:00 p.m.,9:06 p.m.,2023-12-02T00:15:00,12:49 a.m. (Estimated runway)
1922,quicktrip,AA-2312-DFW-DTW,8:25 AM,8:29 PM,11:50 p.m.,11:35 p.m.
1923,quicktrip,UA-2314-ATL-PHL,2:55 p.m.,14:46,2011-12-02T17:00:00,4:47 p.m.
1924,quicktrip,AA-1165-JFK-MIA,6:59 PM,7:22 a.m. Dec 1,2023-12-02T10:34:00,10:04 a.m.
1925,quicktrip,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,2011-12-02T11:44:00
1926,quicktrip,UA-257-JFK-SFO,2011-12-02T14:30:00,12/02/2011 2:26 p.m.,12/02/2011 6:15 p.m.,12/02/2011 17:42
1927,quicktrip,UA-3373-IAD-PHL,2011-12-02T08:29:00,2011-12-01T08:26:00,2011-11-30T09:24:00,2011-12-02 09:13:00
1928,quicktrip,CO-1250-MIA-IAH,2:53 p.m.,2:53 p.m.,2023-11-30T16:48:00,4:59 p.m.
1929,quicktrip,UA-828-SFO-ORD,11:08 p.m.,11:08 PM,2023-12-02T05:11:00,2023-12-02T05:11:00.000
1930,quicktrip,CO-4888-IAH-DAL,2011-12-02T17:30:00,12/02/2011 5:30 p.m.,2011-11-30T18:40:00,2011-11-30T18:40:00.000
1931,quicktrip,UA-2704-DTW-PHX,11:15 a.m. Dec 1,2011-12-02T11:15:00,1:40 p.m.,2:00 p.m.
1932,quicktrip,AA-3063-SLC-LAX,2011-12-02T20:20:00,12/02/2011 8:20 p.m.,12/02/2011 9:19 p.m.,2011-12-02T21:19:00Z
1933,quicktrip,UA-2708-EWR-CLT,14:55,14:52,4:53 p.m.,2023-12-02T16:44:00
1934,quicktrip,UA-62-IAH-EWR,2:30 p.m.,2023-11-30T14:48:00,2:30 p.m.,7:10 p.m.
1935,quicktrip,AA-3804-PHL-ORD,2:35 PM,2011-12-02T14:44:00,4:05 p.m.,2011-11-30T15:43:00
1936,quicktrip,AA-1917-JFK-MCO,2011-12-02T14:55:00,2:55 p.m.,5:55 p.m.,5:43 p.m.
1937,quicktrip,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,2011-12-02T11:35:00,"11:06 a.m. Dec 1, 2011"
1938,quicktrip,AA-4277-CVG-JFK,12:10 PM Dec 1,12:10 PM,2011-12-02T14:15:00,2011-12-02T13:43:00
1939,quicktrip,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,11/30 14:35,11/30 3:13 p.m.
1940,quicktrip,UA-854-SFO-IAH,2023-12-02T07:53:00,7:49 a.m.,1:39 p.m.,1:39 p.m.
1941,quicktrip,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,2023-12-02T10:40:00,10:16 a.m.
1942,quicktrip,AA-85-JFK-SFO,2023-12-02T15:05:00,3:36 p.m.,6:30 p.m.,Dec 02 6:43 p.m.
1943,quicktrip,AA-3786-IAH-ORD,Dec 02 16:00,Dec 02 4:12 p.m.,Dec 02 6:40 p.m.,Dec 02 6:15 p.m.
1944,quicktrip,AA-222-LAX-BOS,7:10 AM Dec 1,7:31 a.m.,2023-12-02T15:30:00,2023-11-30T15:14:00
1945,quicktrip,CO-50-CLE-EWR,2:55 PM Dec 1,2011-12-01T14:55:00,16:49:00 Dec 1,2011-12-02T17:26:00
1946,quicktrip,UA-3099-PHX-PHL,11:55 a.m.,11:43 a.m.,6:17 p.m.,5:38 p.m.
1947,quicktrip,AA-4198-ORD-CLE,2023-11-30T10:40:00,10:54 a.m.,12:55 p.m.,12:55 p.m.
1948,quicktrip,CO-45-EWR-MIA,4:00 p.m.,12/02/2011 3:58 p.m.,7:05 p.m.,6:36 p.m.
1949,quicktrip,AA-3809-PHX-LAX,11/30 06:00 AM,6:10 a.m.,6:40 a.m.,6:19 a.m. Dec 1
1950,quicktrip,AA-59-JFK-SFO,7:10 a.m. Dec 1,7:39 a.m.,10:45 AM,11:12 a.m.
1951,allegiantair,AA-3859-IAH-ORD,TBD,9:00 a.m.,9:40 a.m.,09:22 AM
1952,allegiantair,CO-1586-IAH-MCO,7:00 p.m.,7:42 p.m.,10:29 p.m.,10:29 p.m.
1953,allegiantair,AA-518-MIA-JFK,2023-12-02T09:25:00,TBD,2023-12-02T09:25:00,Dec 02 11:25 a.m.
1954,allegiantair,UA-397-JFK-SFO,08:00,08:49,2023-12-02T11:55:00,11:58 a.m.
1955,allegiantair,UA-3925-IAD-ORF,09:01,9:01 a.m.,2011-12-02T09:43:00,2011-12-02T09:43:00
1956,allegiantair,AA-1733-ORD-PHX,7:45 PM,19:59,2023-12-02T22:30:00,10:30 p.m.
1957,allegiantair,AA-3-JFK-LAX,2023-11-30T12:00:00,12:12 PM,2023-11-30T15:15:00,3:16 p.m.
1958,allegiantair,UA-2830-MCO-CLT,3:50 p.m.,15:50,2011-12-02T17:05:00,2011-12-02T17:05:00
1959,allegiantair,CO-58-DEN-IAH,12:00 p.m.,12:37 p.m.,15:31,3:31 p.m. Dec 1
1960,allegiantair,UA-5487-SFO-MRY,10:53 a.m.,10:53 a.m.,11:21 a.m.,11:21 a.m.
1961,allegiantair,AA-204-LAX-MCO,11:25 PM,11:25 PM,2023-12-02T06:55:00,2023-12-02T06:55:00
1962,allegiantair,UA-414-LAX-SFO,6:00 a.m.,6:10 a.m.,TBD,6:40 a.m.
1963,allegiantair,CO-1614-LAX-IAH,unknown,12:58 a.m.,2023-12-01T05:26:00,5:26 a.m. Dec 1
1964,allegiantair,UA-2726-FLL-PHL,16:00,16:10,6:46 p.m.,6:46 p.m.
1965,allegiantair,CO-52-IAH-LAX,7:45 a.m.,7:56 a.m.,9:09 a.m.,9:09 a.m.
1966,allegiantair,CO-1090-BOS-IAH,10:35 a.m.,10:35 a.m.,11:19 a.m.,2023-11-30T13:19:00
1967,allegiantair,AA-616-DFW-DTW,9:05 AM Dec 1,10:11 AM,1:18 p.m.,13:18
1968,allegiantair,UA-3515-IAD-MSP,8:00 a.m.,8:26 a.m.,9:56 a.m.,9:56 a.m.
1969,allegiantair,AA-3468-CVG-MIA,12:00 p.m.,2011-12-02T07:25:00,9:55 a.m.,2011-12-02T09:45:00
1970,allegiantair,AA-484-DFW-MIA,4:15 p.m.,4:30 p.m.,12/1 7:55 p.m.,Dec 1 7:39 p.m.
1971,allegiantair,AA-1886-BOS-MIA,Not Available,TBD,2023-11-30T13:40:00,2023-11-30T13:40:00
1972,allegiantair,CO-62-IAH-EWR,unknown,2:59 p.m.,7:10 p.m.,7:10 p.m.
1973,allegiantair,CO-1561-PHX-IAH,8:00 a.m.,8:18 a.m.,11:32 a.m.,11:32 a.m.
1974,allegiantair,UA-2314-ATL-PHL,3:00 p.m.,3:04 p.m.,17:00,17:00
1975,allegiantair,AA-446-DFW-PHL,11:50 AM Dec 1,12:13 PM,3:50 PM,4:09 p.m.
1976,allegiantair,CO-1023-IAH-DEN,12:00 p.m.,12:06 p.m.,1:14 p.m.,1:14 p.m.
1977,allegiantair,AA-466-IAH-MIA,6:00 a.m.,06:09:00,9:05 a.m.,9:05 a.m.
1978,allegiantair,UA-3050-PHX-CLT,11:05 a.m.,11:05 a.m.,5:03 p.m.,17:03
1979,allegiantair,CO-89-IAH-EWR,TBD,6:17 a.m.,10:27 a.m.,10:27 a.m.
1980,allegiantair,CO-1088-CLE-IAH,09:00,9:01 a.m.,10:56 a.m.,10:56 a.m.
1981,allegiantair,AA-1664-MIA-ATL,10:15 a.m. Dec 1,10:19 AM,12:10 p.m.,12:10 p.m.
1982,allegiantair,AA-1279-DFW-PHX,13:00,Dec 02 14:04,2:35 p.m.,Dec 02 3:19 p.m.
1983,allegiantair,UA-854-SFO-IAH,N/A,8:07 a.m.,TBD,8:50 a.m.
1984,allegiantair,UA-382-IAD-LAX,12:56 p.m.,12:56 p.m.,12:00 p.m.,2011-12-02T15:21:00
1985,allegiantair,AA-4344-ORD-DTW,12:00 p.m.,12:14 p.m.,14:01,2:01 p.m.
1986,allegiantair,UA-257-JFK-SFO,14:00,2:43 p.m.,6:15 p.m.,5:42 p.m.
1987,allegiantair,UA-2945-PHL-CLT,12:00 PM,12:00 p.m.,1:45 p.m.,1:45 p.m.
1988,allegiantair,CO-63-EWR-IAH,5:00 p.m.,5:38 p.m.,2011-12-02T20:03:00,2011-12-02T20:03:00
1989,allegiantair,CO-47-IAH-LAX,8:00 p.m.,8:36 p.m.,9:38 p.m.,9:38 p.m.
1990,allegiantair,AA-2050-ORD-MIA,2023-12-02T10:40:00,10:40 a.m.,2:45 p.m.,2:46 p.m.
1991,allegiantair,UA-248-PHX-ORD,TBD,1:43 p.m.,17:34,5:34 p.m.
1992,allegiantair,AA-4330-CVG-ORD,TBD,2023-12-02T15:36:00,3:25 p.m.,15:25
1993,allegiantair,AA-1434-DFW-MCO,2023-11-30T07:15:00,7:15 a.m.,10:35 a.m.,10:29 a.m. (-00:00)
1994,allegiantair,AA-1640-MIA-MCO,2023-11-30T18:30:00,11/30 6:30 p.m.,2023-11-30T19:25:00,11/30 7:25 p.m.
1995,allegiantair,AA-4307-ORD-DTW,6:45 PM,18:56,2023-12-02T21:10:00,9:10 p.m.
1996,allegiantair,CO-1694-LAX-IAH,7:15 p.m.,7:15 PM,2023-12-02T00:21:00,12:21 a.m. Dec 02
1997,allegiantair,UA-843-LAX-ORD,N/A,2:38 p.m.,7:58 p.m. Dec 1,7:58 p.m. Dec 1
1998,allegiantair,CO-1193-EWR-MCO,9:58 a.m.,09:58,12:18 p.m.,12:09 p.m.
1999,allegiantair,AA-3842-MSP-ORD,12:00 PM,6:57 PM,7:30 a.m.,7:51 a.m.
2000,allegiantair,AA-643-MIA-ORD,7:00 a.m.,07:31 AM,9:35 a.m.,9:29 AM
2001,allegiantair,AA-1007-MIA-PHX,5:00 p.m.,5:09 p.m.,19:53,7:53 p.m.
2002,allegiantair,UA-2906-PHL-MCO,11/30/2011 3:50 p.m.,3:50 p.m.,12/01/2011 6:23 p.m.,12/02/2011 6:35 p.m.
2003,allegiantair,UA-938-DEN-ORD,TBD,4:37 p.m.,7:36 p.m.,7:36 p.m.
2004,allegiantair,AA-1221-MCO-ORD,11/30 8:00 a.m.,8:23 a.m.,9:45 AM,9:49 a.m.
2005,allegiantair,CO-16-LAX-EWR,10:00 a.m.,10:37 a.m.,6:34 p.m.,6:34 PM Dec 1
2006,allegiantair,UA-2515-DFW-CLT,7:00 a.m.,7:31 a.m.,10:45 a.m.,10:45 a.m.
2007,allegiantair,AA-400-DFW-JFK,10:40 AM,11:02 p.m.,2023-12-02T14:59:00,3:04 p.m.
2008,allegiantair,UA-664-ORD-PHL,2011-11-30T13:33:00,2011-11-30T13:48:00,2011-12-02T16:31:00,2011-12-02T16:23:00
2009,allegiantair,AA-3756-ORD-SLC,12:15 p.m.,12:42 PM,12:15 p.m.,14:52
2010,allegiantair,UA-37-EWR-MCO,TBD,2:01 p.m.,2023-12-02T16:17:00,2010-12-02T16:17:00
2011,allegiantair,AA-1522-SFO-ORD,2011-12-02T23:55:00,2011-12-02T23:55:00,2011-12-02T05:50:00,2011-12-03T05:50:00
2012,allegiantair,UA-233-LAX-JFK,N/A,Not Available,2012-12-02T00:29:00,12:29 a.m. Dec 02
2013,allegiantair,AA-3823-LAX-DEN,9:00 p.m.,9:15 p.m.,2013-12-02T00:15:00,12:15 a.m. Dec 02
2014,allegiantair,AA-2312-DFW-DTW,2011-12-02T20:25:00,12/02/2011 8:25 p.m.,2011-11-30T23:50:00,2011-12-03T00:50:00.000
2015,allegiantair,AA-1165-JFK-MIA,7:00 a.m.,07:23,2011-12-02T10:34:00,10:04 a.m.
2016,allegiantair,AA-431-MIA-SFO,8:52 a.m.,08:52,11:50 a.m.,11:44 a.m.
2017,allegiantair,UA-3373-IAD-PHL,8:00 a.m.,8:37 a.m.,9:13 a.m.,9:13 a.m. Dec 1
2018,allegiantair,AA-649-ORD-SNA,1:30 p.m.,1:30 PM,2011-12-02T15:50:00,2011-12-02T15:50:00
2019,allegiantair,CO-1250-MIA-IAH,15:00,15:17,4:59 p.m.,4:59 p.m.
2020,allegiantair,UA-6273-YYC-SFO,7:00 a.m.,7:41 a.m.,8:45 a.m.,8:45 a.m.
2021,allegiantair,UA-828-SFO-ORD,2021-12-02T23:08:00,2021-12-02T23:08:00,2021-12-03T05:11:00,2021-12-03T05:11:00
2022,allegiantair,CO-4888-IAH-DAL,2022-11-30T17:30:00,5:30 PM,2022-11-30T18:40:00,6:40 p.m.
2023,allegiantair,UA-858-PVG-SFO,TBD,1:45 p.m.,8:02 a.m.,8:02 a.m.
2024,allegiantair,UA-2704-DTW-PHX,N/A,11:47 a.m.,14:02,2:02 p.m.
2025,allegiantair,AA-3063-SLC-LAX,8:00 p.m.,8:40 p.m.,9:11 p.m.,9:11 p.m.
